,Classification as urban/semi-urban/rural_one-hot,log_Population,water_source_category_one-hot,log_angle,#status_id_one-hot,log_days_passed,#adm2_one-hot,log_dist,#pay_one-hot,water_tech_category_one-hot,Water demand (lpcd)_one-hot
288,1,19.031364673912268,0,9.966488840615943,0,11.38316426063511,4,9.976559832018355,0,0,1
289,1,17.471317988848764,0,9.966563836068499,1,11.380461065088973,1,9.976868406345762,0,2,1
290,0,20.055108963112,0,9.96644763031396,0,11.381002109550925,3,9.976478679282543,0,0,0
291,0,20.055108963112,0,9.966441279557943,1,11.378836713210614,3,9.976333192515254,0,0,0
292,2,16.842816825821775,0,9.966551793548556,1,11.377210530388552,2,9.976526005877256,0,0,2
293,0,20.055108963112,0,9.966448422509348,0,11.382083590141967,3,9.976298263409458,0,0,0
294,0,18.281278059613978,0,9.96646811534708,0,11.382083590141967,18,9.976218029959938,0,0,0
295,0,20.055108963112,0,9.966452999689427,1,11.382624026574916,3,9.976338141045652,0,0,0
296,0,18.814792101059343,0,9.966452074271508,0,11.390706372872774,5,9.976441741072312,1,0,0
297,0,20.055108963112,0,9.966451968571867,0,11.381542951184585,3,9.976387484132166,0,0,0
298,1,19.031364673912268,0,9.966510188497255,0,11.380461065088973,4,9.976728544308436,0,0,1
299,0,20.055108963112,0,9.966452917458536,1,11.381542951184585,3,9.9763412997783,0,0,0
300,0,20.055108963112,0,9.9664565120252,0,11.379378367071261,3,9.97626868883744,0,0,0
301,1,17.88128725917145,0,9.966400365973168,1,11.375039431346925,7,9.976049048248575,0,0,1
302,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976717054631234,0,0,2
303,1,17.471317988848764,0,9.966529827167207,1,11.381542951184585,1,9.976770925886466,0,0,1
304,1,17.471317988848764,0,9.966560147953011,1,11.379919817646538,1,9.976929254571179,0,2,1
305,1,17.88128725917145,0,9.966416538685234,1,11.384244122243079,7,9.975972588418507,0,0,1
306,0,18.27857650155584,0,9.966478931952443,0,11.390706372872774,8,9.976298769508611,0,0,0
307,2,17.677726522610563,1,9.966481504618585,0,11.390168956200183,11,9.97627343875214,0,0,2
308,1,17.471317988848764,0,9.966563836068499,0,11.382083590141967,1,9.976841331722547,0,0,1
309,2,18.257337195723156,0,9.96645718106545,0,11.392854039872873,10,9.976417024977934,0,0,2
310,0,20.055108963112,0,9.966452565355114,0,11.382624026574916,3,9.976344773918521,0,0,0
311,1,17.471317988848764,1,9.966531524845879,1,11.381542951184585,1,9.976796531594372,0,0,1
312,0,20.055108963112,0,9.966452603673126,0,11.37775279502222,3,9.976351096580615,0,0,0
313,0,18.94423449185459,0,9.966470869965887,0,11.375582512490507,16,9.976283703428921,0,0,0
314,0,20.055108963112,0,9.966452574428443,0,11.382624026574916,3,9.976344705493268,0,0,0
315,0,20.055108963112,0,9.966455932504358,0,11.381542951184585,3,9.976370081756427,0,0,0
316,0,20.055108963112,0,9.966449896138162,1,11.379378367071261,3,9.976250756116325,0,0,0
317,1,19.031364673912268,0,9.966491149539113,0,11.379919817646538,4,9.976556437507586,0,0,1
318,0,18.27857650155584,0,9.966477639239272,0,11.390168956200183,8,9.976316753131304,1,0,0
319,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
320,0,20.055108963112,0,9.966452933964456,0,11.37775279502222,3,9.976301425330155,0,0,0
321,0,20.055108963112,0,9.966453676259919,0,11.381542951184585,3,9.976389954585972,0,0,0
322,1,17.471317988848764,1,9.966563836068499,1,11.379919817646538,1,9.97689623145566,0,0,1
323,1,17.88128725917145,1,9.966393891557118,0,11.374496145691516,7,9.976042465996734,0,2,1
324,1,17.471317988848764,0,9.966551253842082,0,11.381002109550925,1,9.976847961630995,0,0,1
325,0,20.055108963112,1,9.966454050568831,0,11.378836713210614,3,9.976410300791185,0,0,0
326,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976697776791465,0,0,2
327,0,20.055108963112,0,9.966448195068141,0,11.378836713210614,3,9.976471914818392,0,0,0
328,1,17.471317988848764,1,9.966563836068499,0,11.381002109550925,1,9.976929254571179,0,0,1
329,1,17.471317988848764,0,9.966563836068499,0,11.381002109550925,1,9.976929254571179,0,0,1
330,1,17.88128725917145,0,9.966393891557118,1,11.378836713210614,7,9.975972588418507,0,0,1
331,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
332,0,18.27857650155584,0,9.966477065702437,0,11.386401423640777,8,9.97631383204212,0,0,0
333,1,19.031364673912268,0,9.966491578467782,0,11.382624026574916,4,9.976599763735202,0,0,1
334,0,20.055108963112,0,9.966446592791112,1,11.382624026574916,3,9.976359478112661,0,0,0
335,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,0,1
336,0,20.055108963112,0,9.966453933109477,0,11.382624026574916,3,9.976385471291621,0,0,0
337,0,20.055108963112,0,9.966447335025949,0,11.381542951184585,3,9.976394460680988,0,0,0
338,0,20.055108963112,0,9.966454222511922,1,11.37775279502222,3,9.976308748571249,0,0,0
339,1,17.471317988848764,0,9.966551580530798,0,11.381002109550925,1,9.97681693382612,0,0,1
340,1,19.031364673912268,0,9.966510308936845,0,11.379919817646538,4,9.97671705099538,0,0,1
341,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976717569847905,0,0,2
342,0,19.343907871342576,1,9.966468634031491,0,11.388017285345136,0,9.976459693783168,1,2,0
343,0,18.70998575359596,0,9.966449982982333,0,11.388017285345136,14,9.976498561445785,0,0,0
344,2,16.842816825821775,0,9.966563836068499,0,11.378294855911891,2,9.976625519131527,0,0,2
345,1,17.88128725917145,0,9.96640057749947,0,11.375039431346925,7,9.976044917593963,0,0,1
346,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976719452517536,0,0,2
347,0,20.055108963112,0,9.966451857766561,0,11.382624026574916,3,9.976350468600065,0,0,0
348,0,18.27857650155584,0,9.966477451190501,0,11.389631339260522,8,9.976315918427431,0,0,0
349,0,18.814792101059343,0,9.966452190256327,0,11.389631339260522,5,9.976425400598295,0,0,0
350,0,18.94423449185459,0,9.966467613046541,0,11.38316426063511,16,9.97629192286802,1,0,0
351,1,17.88128725917145,0,9.96639998181451,1,11.375039431346925,7,9.976047674837139,0,0,1
352,2,17.677726522610563,1,9.966482973564435,0,11.389631339260522,11,9.976268769341148,0,0,2
353,2,17.677726522610563,1,9.966481389279709,0,11.390168956200183,11,9.976276094780845,0,0,2
354,1,17.471317988848764,0,9.966560640935208,1,11.381002109550925,1,9.976835753901728,0,0,1
355,0,18.281278059613978,0,9.966481599554196,1,11.382083590141967,18,9.976225674470458,0,0,0
356,1,19.031364673912268,0,9.966510459119068,0,11.380461065088973,4,9.976727663385814,0,0,1
357,0,20.055108963112,0,9.966451485055668,0,11.381542951184585,3,9.976316711825797,0,0,0
358,1,17.88128725917145,0,9.96640063076282,1,11.375039431346925,7,9.97604202024925,0,0,1
359,1,19.031364673912268,0,9.966485828128095,1,11.384244122243079,4,9.976521154757156,0,0,1
360,0,20.055108963112,0,9.96644833171846,0,11.378294855911891,3,9.97633356964289,0,0,0
361,1,17.88128725917145,1,9.966399037480011,0,11.37775279502222,7,9.976060851628908,0,2,1
362,0,20.055108963112,0,9.966463827819114,0,11.38855550398256,17,9.976373597100848,0,0,0
363,0,19.19059634247564,0,9.966448643631436,0,11.390168956200183,6,9.976148545362246,0,0,0
364,1,17.471317988848764,0,9.966563811409337,1,11.381002109550925,1,9.976929254571179,0,2,1
365,1,17.471317988848764,1,9.966563836068499,0,11.385323176175872,1,9.976929254571179,0,0,1
366,0,20.055108963112,0,9.966445519405621,0,11.382083590141967,3,9.976400021316275,0,0,0
367,0,20.055108963112,0,9.966451645887952,0,11.381542951184585,3,9.976310488228432,0,0,0
368,2,17.677726522610563,0,9.966483782973837,0,11.386940245324311,11,9.976258228888222,0,0,2
369,0,20.055108963112,0,9.966473521320818,0,11.389631339260522,15,9.97623941252223,1,0,0
370,1,17.471317988848764,1,9.96652504191677,0,11.381542951184585,1,9.976773116948895,0,2,1
371,1,17.471317988848764,1,9.966559430872941,1,11.380461065088973,1,9.976929254571179,0,2,1
372,2,16.842816825821775,0,9.9665383005402,1,11.376668061857668,2,9.976524981540777,0,0,2
373,2,16.842816825821775,0,9.966560509665866,0,11.377210530388552,2,9.976566931648726,0,0,2
374,0,18.281278059613978,0,9.96646794533685,0,11.382083590141967,18,9.976217521852144,0,0,0
375,0,18.62039167379828,0,9.966474069557917,0,11.386940245324311,12,9.976378540794478,0,0,0
376,2,18.257337195723156,0,9.966457330872775,0,11.392854039872873,10,9.976468223332837,1,0,2
377,0,20.055108963112,0,9.966452895998087,0,11.37775279502222,3,9.976338555614866,0,0,0
378,1,19.031364673912268,0,9.96650224482302,0,11.382624026574916,4,9.976478796354693,0,1,1
379,1,19.031364673912268,0,9.9664934126516,0,11.379919817646538,4,9.9766715102237,0,0,1
380,0,19.19059634247564,0,9.966440898494445,1,11.385323176175872,6,9.97611409109188,0,0,0
381,1,17.471317988848764,1,9.96654663421901,1,11.380461065088973,1,9.976830774452207,0,2,1
382,0,19.343907871342576,1,9.966467988036905,0,11.390706372872774,0,9.976424472440776,1,0,0
383,2,17.677726522610563,1,9.966482775008863,0,11.389631339260522,11,9.976266863530542,0,0,2
384,1,19.031364673912268,0,9.966505303565263,1,11.381542951184585,4,9.976554142186135,0,0,1
385,2,16.842816825821775,0,9.966551747281992,0,11.377210530388552,2,9.976525911717168,0,0,2
386,0,20.055108963112,0,9.966450160734714,1,11.378836713210614,3,9.976278462102295,0,0,0
387,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976719992710992,0,0,2
388,1,17.471317988848764,1,9.966520349945906,0,11.381542951184585,1,9.976771810492023,0,0,1
389,1,17.88128725917145,0,9.966400471965084,1,11.374496145691516,7,9.97604317883096,0,0,1
390,2,16.842816825821775,0,9.966562665293829,0,11.378294855911891,2,9.976576525368749,0,0,2
391,0,20.055108963112,0,9.966447627341198,0,11.381002109550925,3,9.976477227247827,0,0,0
392,1,19.031364673912268,0,9.966502175360638,1,11.382083590141967,4,9.976678692507013,0,0,1
393,0,20.055108963112,0,9.966449019164166,0,11.381542951184585,3,9.976386784721752,0,0,0
394,1,17.471317988848764,0,9.966563836068499,0,11.385323176175872,1,9.976929254571179,0,0,1
395,1,17.88128725917145,1,9.96639881243813,0,11.37775279502222,7,9.976061686279555,0,2,1
396,1,19.031364673912268,0,9.966505576512683,0,11.389093521904474,4,9.976604865534044,0,0,1
397,1,17.88128725917145,1,9.966393891557118,0,11.374496145691516,7,9.97604255464625,0,2,1
398,0,18.814792101059343,0,9.96645140577231,0,11.390168956200183,5,9.97642411828798,0,0,0
399,0,20.055108963112,0,9.966441784123504,0,11.378836713210614,3,9.976313468847927,0,0,0
400,1,19.031364673912268,0,9.96650182990212,1,11.382624026574916,4,9.97647973552759,0,2,1
401,1,19.031364673912268,0,9.966501133582055,0,11.379919817646538,4,9.976678310510245,0,0,1
402,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,2,1
403,1,19.031364673912268,0,9.966501827854579,0,11.382624026574916,4,9.976481978882742,0,1,1
404,2,18.257337195723156,0,9.966461312787162,0,11.392854039872873,10,9.976431230993589,0,0,2
405,0,18.814792101059343,0,9.966455055105444,0,11.390706372872774,5,9.97641752735606,0,0,0
406,1,19.031364673912268,0,9.966496549255867,0,11.382083590141967,4,9.976678547680885,1,0,1
407,0,18.70998575359596,0,9.966446160038055,1,11.385323176175872,14,9.976497200794144,0,0,0
408,1,17.88128725917145,0,9.966405378359159,0,11.389093521904474,7,9.975998940847393,0,0,1
409,0,20.055108963112,0,9.966451162077119,1,11.381542951184585,3,9.97632266382057,1,0,0
410,1,17.471317988848764,0,9.966551660390202,0,11.381002109550925,1,9.97687144002412,0,0,1
411,1,17.471317988848764,0,9.966563555281931,1,11.379919817646538,1,9.976929116531474,0,0,1
412,2,16.842816825821775,0,9.966563836068499,1,11.391243589427443,2,9.976718814885688,0,0,2
413,1,19.031364673912268,0,9.96649650802869,1,11.382083590141967,4,9.976676762682056,0,0,1
414,0,18.70998575359596,0,9.966454661014897,0,11.386401423640777,14,9.976450884689203,0,0,0
415,0,18.27857650155584,0,9.966477052883839,0,11.386401423640777,8,9.976313985318585,1,0,0
416,0,20.055108963112,0,9.96644824844007,1,11.378836713210614,3,9.976259283103902,0,2,0
417,0,18.814792101059343,0,9.966453891206825,0,11.391243589427443,5,9.976413426294968,1,0,0
418,0,20.055108963112,0,9.966452296970818,1,11.379378367071261,3,9.976258397687198,0,2,0
419,0,20.055108963112,0,9.966453643963698,0,11.377210530388552,3,9.976330981099387,0,0,0
420,0,19.343907871342576,0,9.966471746045112,0,11.390706372872774,0,9.976438244536183,0,0,0
421,2,18.257337195723156,0,9.966486895054826,0,11.386940245324311,10,9.97626711504163,0,0,2
422,1,17.471317988848764,1,9.966552317009617,1,11.381002109550925,1,9.97681910467771,0,2,1
423,1,17.471317988848764,1,9.96651888432116,1,11.381542951184585,1,9.976723541458176,0,0,1
424,2,16.842816825821775,0,9.966563836068499,0,11.37775279502222,2,9.976589167312994,0,0,2
425,1,19.031364673912268,0,9.966510492903721,0,11.380461065088973,4,9.976732372928472,0,0,1
426,1,19.031364673912268,0,9.966487306908173,0,11.38586240064146,4,9.97654334675703,0,0,1
427,1,19.031364673912268,0,9.966490095078818,0,11.379378367071261,4,9.976560229164505,0,0,1
428,1,17.471317988848764,0,9.966551230590204,1,11.381002109550925,1,9.976846395377327,0,0,1
429,1,19.031364673912268,0,9.966496184953343,0,11.382083590141967,4,9.97667241657935,0,0,1
430,0,18.70998575359596,0,9.966452885961797,0,11.388017285345136,14,9.976486990777664,0,0,0
431,0,18.27857650155584,0,9.96647762258208,0,11.386940245324311,8,9.976319101973044,1,0,0
432,1,19.031364673912268,0,9.966510600765016,0,11.379919817646538,4,9.976718954552801,0,0,1
433,0,19.343907871342576,0,9.966468398260623,0,11.391780606013166,0,9.976453899123072,0,0,0
434,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,2,1
435,0,18.94423449185459,0,9.966471199348868,0,11.376125389276174,16,9.976307994530986,0,0,0
436,0,18.814792101059343,0,9.966456429235818,0,11.391780606013166,5,9.976436701240969,1,0,0
437,0,20.055108963112,0,9.966446592092968,0,11.382624026574916,3,9.976359526236024,1,0,0
438,1,17.471317988848764,0,9.966520855798688,1,11.381542951184585,1,9.976771781207912,0,0,1
439,1,17.88128725917145,0,9.9663942027348,1,11.375582512490507,7,9.975972588418507,0,0,1
440,1,19.031364673912268,0,9.966508859728894,0,11.380461065088973,4,9.976734695215361,0,0,1
441,1,19.031364673912268,0,9.966489248557409,0,11.380461065088973,4,9.976562054894904,0,0,1
442,0,20.055108963112,0,9.966453787753142,0,11.381542951184585,3,9.976390419001204,0,0,0
443,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,2,1
444,0,18.94423449185459,0,9.966470125596803,0,11.375582512490507,16,9.976280653072077,0,0,0
445,1,17.88128725917145,0,9.966401500683908,1,11.374496145691516,7,9.975972588418507,0,0,1
446,1,17.88128725917145,0,9.966417148874998,1,11.382083590141967,7,9.975972588418507,0,0,1
447,1,17.471317988848764,0,9.966560226070603,1,11.379919817646538,1,9.976929254571179,0,2,1
448,1,19.031364673912268,0,9.966502133685308,1,11.382083590141967,4,9.976676585539138,0,0,1
449,1,17.471317988848764,0,9.966560148658862,1,11.379919817646538,1,9.976929254571179,0,0,1
450,1,19.031364673912268,0,9.966486302221302,1,11.38316426063511,4,9.976559829732091,0,0,1
451,0,20.055108963112,0,9.966455164217193,0,11.381542951184585,3,9.976381523884768,0,0,0
452,0,20.055108963112,0,9.966451156169184,0,11.381542951184585,3,9.976322386348778,0,0,0
453,0,18.94423449185459,1,9.966472297545407,0,11.375582512490507,16,9.976300900313584,3,2,0
454,0,20.055108963112,0,9.966454646796798,1,11.378836713210614,3,9.97639862463409,0,0,0
455,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,2,1
456,0,20.055108963112,0,9.966447602724754,1,11.381542951184585,3,9.97639258505109,0,0,0
457,0,19.19059634247564,0,9.96644427883787,1,11.379919817646538,6,9.976147442939887,0,0,0
458,1,17.471317988848764,1,9.966563836068499,0,11.382083590141967,1,9.976841136154569,0,0,1
459,0,20.055108963112,0,9.96644634245084,0,11.378294855911891,3,9.976287238200173,0,0,0
460,1,17.471317988848764,0,9.966563836068499,1,11.380461065088973,1,9.976880718821272,0,0,1
461,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976889676810805,0,0,1
462,1,17.88128725917145,0,9.966399475919536,0,11.375039431346925,7,9.976061854247979,0,0,1
463,0,20.055108963112,0,9.966444613451584,0,11.382624026574916,3,9.976367855542495,0,0,0
464,0,18.281278059613978,0,9.966483169322757,1,11.382083590141967,18,9.976209093371757,0,0,0
465,0,18.62039167379828,0,9.966474257828178,0,11.386940245324311,12,9.976378117993052,1,0,0
466,1,19.031364673912268,0,9.966491047814692,0,11.380461065088973,4,9.976556112199368,0,0,1
467,2,16.842816825821775,0,9.966552231198557,1,11.377210530388552,2,9.976528456736423,0,0,2
468,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
469,0,19.273083016109847,0,9.966469618210693,1,11.38316426063511,9,9.976340223369116,0,0,0
470,2,16.842816825821775,0,9.966563836068499,1,11.375039431346925,2,9.976703470352838,0,0,2
471,0,20.055108963112,0,9.966446514901328,0,11.382083590141967,3,9.97641233015104,0,0,0
472,0,20.055108963112,0,9.966455064290312,1,11.380461065088973,3,9.97638173949967,0,0,0
473,2,16.842816825821775,0,9.966538326128433,0,11.376668061857668,2,9.976525024860996,0,0,2
474,1,19.031364673912268,0,9.966509513158114,0,11.380461065088973,4,9.976728953885248,0,0,1
475,1,19.031364673912268,0,9.966505498895522,1,11.381542951184585,4,9.976553706819441,0,0,1
476,0,20.055108963112,0,9.96646299571718,0,11.386401423640777,17,9.976371775916318,0,0,0
477,1,19.031364673912268,0,9.966497451403365,1,11.382083590141967,4,9.976662732152807,0,0,1
478,0,18.94423449185459,0,9.966470514430869,0,11.375582512490507,16,9.976285013878453,0,0,0
479,1,17.88128725917145,0,9.966400856423965,1,11.375039431346925,7,9.976040398150461,0,0,1
480,0,18.94423449185459,1,9.966470734517197,1,11.375582512490507,16,9.976282608767615,0,0,0
481,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.97660924610577,0,0,2
482,0,18.94423449185459,0,9.966470302650121,0,11.376125389276174,16,9.976280672537074,0,0,0
483,2,17.677726522610563,1,9.966481582594549,0,11.390706372872774,11,9.976267493971536,0,0,2
484,1,19.031364673912268,0,9.966496337174956,0,11.382083590141967,4,9.976674463585331,1,0,1
485,0,20.055108963112,0,9.966451207852451,0,11.382624026574916,3,9.976412237406684,0,0,0
486,0,18.94423449185459,0,9.966471855304187,0,11.38316426063511,16,9.976296978240741,0,1,0
487,0,18.94423449185459,0,9.966468106541706,0,11.38316426063511,16,9.976291501785875,1,0,0
488,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,0,1
489,1,17.88128725917145,0,9.966398187846428,1,11.375039431346925,7,9.97605645307561,0,0,1
490,1,17.471317988848764,0,9.966563779310725,0,11.381002109550925,1,9.976929254571179,0,0,1
491,0,20.055108963112,0,9.96644594237703,0,11.378294855911891,3,9.976282695272435,0,0,0
492,2,16.842816825821775,0,9.966562610549733,0,11.378294855911891,2,9.976575813507822,0,0,2
493,1,17.471317988848764,0,9.96653081287638,0,11.381542951184585,1,9.97674460158416,0,0,1
494,0,19.19059634247564,0,9.966445747841723,1,11.389631339260522,6,9.976051217997512,0,0,0
495,1,17.471317988848764,0,9.966563836068499,0,11.381542951184585,1,9.976830783242136,0,0,1
496,1,19.031364673912268,0,9.96649053388822,1,11.379919817646538,4,9.976584691855274,0,0,1
497,1,17.88128725917145,0,9.966399598024084,1,11.375039431346925,7,9.976048412137434,0,0,1
498,0,20.055108963112,0,9.966461572843032,0,11.390706372872774,17,9.976344503117556,0,0,0
499,1,19.031364673912268,0,9.966495019390878,0,11.379919817646538,4,9.976644364446289,0,0,1
500,2,17.677726522610563,1,9.966481397773684,0,11.390168956200183,11,9.976271554860187,0,0,2
501,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976714669968427,0,0,2
502,1,17.471317988848764,0,9.966563836068499,0,11.381542951184585,1,9.976838870479748,0,0,1
503,1,17.88128725917145,0,9.966399301099726,1,11.375039431346925,7,9.976060823410464,0,0,1
504,1,17.88128725917145,0,9.966414686316162,1,11.383704292474052,7,9.976072519620777,0,0,1
505,1,17.88128725917145,0,9.96641738195198,0,11.384244122243079,7,9.975972725429372,0,0,1
506,1,17.88128725917145,0,9.966409145464482,1,11.374496145691516,7,9.975972588418507,0,0,1
507,0,18.814792101059343,0,9.966451409756791,0,11.390168956200183,5,9.976420721675384,1,0,0
508,0,19.19059634247564,0,9.966426751830431,1,11.386401423640777,6,9.975992215543384,0,0,0
509,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,2,1
510,1,19.031364673912268,0,9.966495796321686,1,11.379919817646538,4,9.976638222323352,0,0,1
511,0,19.19059634247564,0,9.966441014458583,1,11.389631339260522,6,9.976064408140427,0,0,0
512,1,17.471317988848764,0,9.966560132343723,1,11.379919817646538,1,9.976929254571179,0,0,1
513,0,19.19059634247564,0,9.966449743357796,0,11.390168956200183,6,9.976151695247532,0,0,0
514,0,19.273083016109847,0,9.966469059968906,0,11.384244122243079,9,9.976349914482267,0,0,0
515,0,20.055108963112,0,9.966465589867438,0,11.389093521904474,17,9.976306302422145,0,0,0
516,1,17.471317988848764,0,9.966518936558398,1,11.381542951184585,1,9.976722687762576,0,0,1
517,0,18.814792101059343,0,9.966454852051905,0,11.38855550398256,5,9.976436525379896,0,0,0
518,1,19.031364673912268,0,9.966485078201748,0,11.379378367071261,4,9.976609860785427,1,0,1
519,1,17.471317988848764,0,9.966562964165032,1,11.385323176175872,1,9.976929254571179,0,0,1
520,0,20.055108963112,0,9.96644910554364,0,11.382624026574916,3,9.976438931364637,0,0,0
521,1,17.471317988848764,0,9.96653184330878,0,11.381542951184585,1,9.976797899428782,0,2,1
522,1,17.471317988848764,1,9.966563836068499,1,11.385323176175872,1,9.976830088134983,0,0,1
523,1,17.88128725917145,1,9.966393891557118,0,11.374496145691516,7,9.97604229731427,0,2,1
524,0,18.94423449185459,0,9.966451810266834,1,11.376125389276174,16,9.976383493004864,2,0,0
525,1,17.88128725917145,1,9.966398979641507,0,11.374496145691516,7,9.97606101126153,0,2,1
526,0,20.055108963112,0,9.966464464946455,0,11.390168956200183,17,9.976316388779281,0,0,0
527,0,18.27857650155584,0,9.966474748618856,0,11.389631339260522,8,9.976315380624579,0,0,0
528,0,20.055108963112,0,9.966442280680713,0,11.378836713210614,3,9.976318528605896,0,0,0
529,0,20.055108963112,0,9.966451332742297,0,11.381542951184585,3,9.976396964489862,0,0,0
530,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976873095541759,0,0,1
531,0,20.055108963112,0,9.966449265949384,1,11.378836713210614,3,9.976396413583748,0,0,0
532,1,19.031364673912268,0,9.966496220330054,1,11.382083590141967,4,9.976672762993115,0,0,1
533,1,17.88128725917145,0,9.966411867449994,1,11.374496145691516,7,9.975987603083194,0,2,1
534,0,18.27857650155584,0,9.966477370995186,0,11.386401423640777,8,9.976314502525726,1,0,0
535,1,17.88128725917145,0,9.966407672740674,1,11.384783750093353,7,9.975975111892906,0,0,1
536,0,18.814792101059343,0,9.96645572502451,0,11.391243589427443,5,9.976431895512262,1,0,0
537,2,16.842816825821775,0,9.966538917072665,0,11.376668061857668,2,9.976529157190814,0,0,2
538,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976702286675264,0,0,2
539,1,19.031364673912268,0,9.966498362549322,1,11.38316426063511,4,9.976603774636246,0,0,1
540,0,20.055108963112,0,9.966451595252769,0,11.382624026574916,3,9.976396211964797,1,0,0
541,0,19.343907871342576,1,9.966469569230092,0,11.390706372872774,0,9.976419870481013,0,2,0
542,1,19.031364673912268,0,9.966489974260625,0,11.379378367071261,4,9.97655587566647,1,0,1
543,2,16.842816825821775,0,9.966563836068499,1,11.391243589427443,2,9.976720507624629,0,0,2
544,0,20.055108963112,0,9.966451872991804,0,11.37775279502222,3,9.976346996885333,0,0,0
545,1,17.471317988848764,0,9.96655922529416,0,11.380461065088973,1,9.976929254571179,0,0,1
546,0,20.055108963112,0,9.966449733300442,0,11.37775279502222,3,9.976341758952467,0,0,0
547,0,20.055108963112,0,9.966451705486588,0,11.382624026574916,3,9.976356974763457,0,0,0
548,1,19.031364673912268,0,9.96650181072932,1,11.379919817646538,4,9.97667850529476,0,0,1
549,1,19.031364673912268,0,9.966490677661914,1,11.379378367071261,4,9.97655755060124,0,0,1
550,0,19.273083016109847,0,9.966467726409228,1,11.384244122243079,9,9.9763394962118,0,0,0
551,1,17.471317988848764,0,9.966563836068499,0,11.380461065088973,1,9.976868427439005,0,0,1
552,1,17.88128725917145,0,9.966402596527402,0,11.374496145691516,7,9.975972588418507,0,0,1
553,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976717491596126,0,0,2
554,1,17.88128725917145,0,9.966425696262752,0,11.389631339260522,7,9.976135788283468,0,0,1
555,1,17.471317988848764,0,9.966563836068499,0,11.385323176175872,1,9.976897706602932,0,0,1
556,1,17.471317988848764,0,9.966546849993584,1,11.380461065088973,1,9.976829019866964,0,0,1
557,1,19.031364673912268,0,9.966496276885167,1,11.382083590141967,4,9.97667335237817,0,0,1
558,0,20.055108963112,0,9.966452640380618,0,11.381542951184585,3,9.976348345492811,0,0,0
559,2,16.842816825821775,0,9.966563836068499,1,11.375039431346925,2,9.97670825188068,0,0,2
560,2,18.257337195723156,0,9.966461317015527,0,11.392854039872873,10,9.976431201326847,0,0,2
561,0,20.055108963112,0,9.966452296392353,1,11.379378367071261,3,9.976258352532268,0,0,0
562,0,20.055108963112,0,9.966448106635765,1,11.381542951184585,3,9.97639324851141,0,0,0
563,1,17.88128725917145,0,9.96641628916003,1,11.374496145691516,7,9.975972588418507,0,0,1
564,0,20.055108963112,0,9.966451343911752,1,11.382624026574916,3,9.976408606903515,0,0,0
565,1,17.88128725917145,1,9.966397496170153,0,11.38586240064146,7,9.975972588418507,0,0,1
566,1,19.031364673912268,0,9.966502117914294,1,11.379919817646538,4,9.976676684010764,0,0,1
567,0,19.19059634247564,0,9.966449971953537,1,11.390168956200183,6,9.976153698817573,0,0,0
568,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976610089848332,0,0,2
569,0,20.055108963112,0,9.966451743467024,0,11.381542951184585,3,9.976311439741485,0,0,0
570,0,20.055108963112,0,9.966451767309586,1,11.37775279502222,3,9.976344500658465,0,0,0
571,2,16.842816825821775,0,9.966563836068499,0,11.378294855911891,2,9.976609141324788,0,0,2
572,0,18.814792101059343,0,9.96645492712239,0,11.391243589427443,5,9.976432001453905,1,0,0
573,1,17.88128725917145,1,9.966399037480011,0,11.37775279502222,7,9.976060851628908,0,2,1
574,2,16.842816825821775,0,9.96656228607144,1,11.378294855911891,2,9.976573280111516,0,0,2
575,1,19.031364673912268,0,9.966491164786007,1,11.379919817646538,4,9.976584354112445,0,2,1
576,2,16.842816825821775,0,9.966538948787049,0,11.376668061857668,2,9.976529188362626,0,0,2
577,0,18.281278059613978,0,9.966477261084432,0,11.382083590141967,18,9.976181707554153,0,0,0
